agerange,age,browser,category,device,gender,language,latitude,longitude,nav,os,role,city,region,user,pageviewtime,date,item,navigation
Young,30,Safari,,Mac,female,french,,,,MacOS,patient,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,2.3,20200806,Poumons,body
Young,30,Safari,,Mac,female,french,,,,MacOS,patient,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,2.864,20200806,Sein,body
Young,30,Safari,,Mac,female,french,,,,MacOS,patient,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,3.298,20200806,Ut̩rus,body
Young,30,Safari,,Mac,male,french,,,,MacOS,patient,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,11.241,20200806,Ovaire,body
Young,30,Safari,,Mac,male,french,,,,MacOS,patient,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,13.174,20200806,Organes sexuels,body
Young,30,Safari,,Mac,male,french,,,,MacOS,provider,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,114.578,20200806,Covid-19,body
Young,30,Safari,,Mac,male,french,,,,MacOS,provider,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,20.366,20200806,Covid-19,body
Young,30,Safari,,Mac,male,french,,,,MacOS,provider,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,153.3056487,20200806,COVID-19,topics
Young,30,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,12.059,20200806,Covid-19,body
Young,30,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,18.805,20200806,COVID-19,topics
Young,30,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,2.093,20200806,Covid-19,body
Young,30,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,33.474,20200806,Covid-19,body
Young,30,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,153.3056487,20200806,COVID-19,topics
Young,30,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,0.485,20200806,Memory Problems,body
Young,30,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,0.464,20200806,Memory Problems,body
Young,30,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,0.781,20200806,Memory Problems,body
Young,30,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,153.3056487,20200806,Memory Problems,body
Young,30,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,,153.3056487,20200806,COVID-19,topics
Young,30,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,41361350-c087-4627-884f-8297096cfe5f,153.3056487,20200806,COVID-19,topics
Young,40,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,41361350-c087-4627-884f-8297096cfe5f,153.3056487,20200806,Pros or  Cons of tests,tests
Young,28,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,0.925,20200806,Bowel,body
Young,28,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,1.192,20200806,Sexual Organs,body
Young,28,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,1.556,20200806,Aorta,body
Young,28,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,2.271,20200806,Liver,body
Young,28,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,4.117,20200806,Lungs,body
Young,28,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,153.3056487,20200806,Heart,body
Young,20,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,45.857,20200806,Memory Problems,body
Young,20,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,57.425,20200806,Covid-19,body
Young,20,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,3.73,20200806,Covid-19,body
Young,20,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,2.007,20200806,Covid-19,body
Young,20,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,8.36,20200806,Covid-19,body
Young,20,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,457.045,20200806,Covid-19,body
Young,20,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,62.517,20200806,Covid-19,body
Young,20,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,0.722,20200806,Covid-19,body
Young,20,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,2.966,20200806,Covid-19,body
Senior,66,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,146.492,20200806,Covid-19,body
Senior,66,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,52.227,20200806,Aorta,body
Senior,66,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,11.309,20200806,Covid-19,body
Senior,66,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,1.678,20200806,Heart,body
Senior,66,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,2.966,20200806,Heart,body
Senior,66,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,1.84,20200806,Heart,body
Senior,66,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,0.583,20200806,Aorta,body
Senior,66,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,3.552,20200806,Aorta,body
Senior,66,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,2.296,20200806,Heart,body
Senior,66,Safari,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,1.65,20200806,Heart,body
Senior,66,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,24.904,20200806,Aorta,body
Senior,66,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,58.942,20200806,Aorta,body
Senior,66,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,44.568,20200806,Physical Activity,body
Senior,66,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,20.909,20200806,Lungs,body
Senior,66,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,46.965,20200806,Liver,body
Middle,62,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,18.483,20200806,Eyes,body
Young,44,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,12.443,20200806,Eyes,body
Young,44,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,24.599,20200806,Eyes,body
Young,44,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,127.811,20200806,Bone,body
Young,44,Safari,,Mac,female,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,75.526,20200806,Bone,body
Young,44,Safari,,Mac,female,english,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,153.3056487,20200806,Bone,body
Young,44,Safari,,Mac,female,french,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,10.374,20200806,Os,body
Young,44,Safari,,Mac,female,french,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,55.458,20200806,Yeux,body
Young,44,Safari,,Mac,female,french,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,0.595,20200806,Activit̩ physique,body
Young,44,Safari,,Mac,female,french,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,1.489,20200806,Activit̩ physique,body
Young,44,Safari,,Mac,female,french,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,12.752,20200806,Activit̩ physique,body
Young,44,Safari,,Mac,female,french,,,,MacOS,provider,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,22.734,20200806,Exposition au soleil,body
Young,44,Safari,,Mac,female,french,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,178.378,20200806,Yeux,body
Senior,80,Safari,,Mac,female,french,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,12.05,20200806,Yeux,body
Senior,80,Safari,,Mac,female,french,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,24.984,20200806,Yeux,body
Senior,80,Safari,,Mac,female,french,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,20.885,20200806,Covid-19,body
Senior,80,Safari,,Mac,female,french,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,21.334,20200806,Examen physique,body
Senior,80,Safari,,Mac,female,french,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,16.389,20200806,Examen physique,body
Senior,80,Safari,,Mac,female,french,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,153.3056487,20200806,Chutes,body
Senior,80,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,16.158,20200806,Sexual Organs,body
Senior,80,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,35.247,20200806,Falls,body
Senior,80,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,5.568,20200806,Breast,body
Senior,80,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,25.21,20200806,Breast,body
Senior,80,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,4.196,20200806,Liver,body
Senior,80,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,10.731,20200806,Ovary,body
Senior,80,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,12.933,20200806,Bowel,body
Senior,80,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,42.719,20200806,Stomach,body
Senior,80,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,4.417,20200806,Eyes,body
Senior,80,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,3.346,20200806,Lungs,body
Senior,80,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,33.934,20200806,Breast,body
Senior,80,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,4.517,20200806,Immunization,body
Senior,80,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,30.979,20200806,Physical Activity,body
Senior,80,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,36.672,20200806,Ovary,body
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,14.624,20200806,Ovary,body
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,12.596,20200806,Ovary,body
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,21.98,20200806,Liver,body
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,0.616,20200806,Heart,body
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,2.118,20200806,Heart,body
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,0.172,20200806,Stomach,body
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,2.424,20200806,Stomach,body
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,19.249,20200806,Stomach,body
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,4.416,20200806,Memory Problems,body
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,117.489,20200806,Breast,body
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,13.01,20200806,COVID-19,topics
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,1.725,20200806,COVID-19,topics
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,20.479,20200806,Cervical Cancer,topics
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,1.127,20200806,Pros or  Cons of tests,tests
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,19.895,20200806,Heart risk score,tests
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,0.904,20200806,Pros or  Cons of tests,tests
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,15.237,20200806,Heart risk score,tests
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,9.742,20200806,STI tests,tests
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,4.275,20200806,Memory Problems,body
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,3.389,20200806,Heart,body
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,0.174,20200806,Aorta,body
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,1.64,20200806,Aorta,body
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,0.22,20200806,Aorta,body
Young,25,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,7.356,20200806,Aorta,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,9.528,20200806,Heart,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,60.26,20200806,Aorta,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,3.548,20200806,Liver,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,3.791,20200806,Liver,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,2.051,20200806,Aorta,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,0.378,20200806,Stomach,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,2.308,20200806,Stomach,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,0.171,20200806,Pancreas,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,1.686,20200806,Pancreas,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,0.132,20200806,Pancreas,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,1.502,20200806,Pancreas,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,7.198,20200806,Pancreas,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,4.726,20200806,Bowel,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,3.6,20200806,Liver,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,2.988,20200806,Liver,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,5.211,20200806,Liver,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,1.795,20200806,Aorta,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,1.819,20200806,Aorta,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,0.738,20200806,Bowel,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,3.753,20200806,Liver,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,3.905,20200806,Liver,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,4.04,20200806,Liver,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,4.532,20200806,Pancreas,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,4.831,20200806,Liver,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,2.645,20200806,Liver,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,1.001,20200806,Liver,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,2.764,20200806,Bowel,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,2.862,20200806,Liver,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,2.07,20200806,Liver,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,3.036,20200806,Stomach,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,4.456,20200806,Aorta,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,5.204,20200806,Bone,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,3.416,20200806,Heart,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,41.065,20200806,Lungs,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,7.087,20200806,Bowel,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,15.295,20200806,Lungs,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,1.768,20200806,Immunization,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,51.332,20200806,Immunization,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,0.948,20200806,Lungs,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,0.728,20200806,Lungs,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,0.266,20200806,Lungs,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,2.81,20200806,Lungs,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,0.508,20200806,Stomach,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,153.3056487,20200806,Stomach,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,1.664,20200806,Stomach,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,0.258,20200806,Stomach,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,2.235,20200806,Stomach,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,15.425,20200806,Stomach,body
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,f8ab31ad-28ad-4e84-b067-e016027d7511,153.3056487,20200806,Lungs,body
Young,23,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,,4.364,20200806,"Vitamins, Minerals",topics
Young,23,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,,16.006,20200806,Covid-19,body
