age,browser,city,date,device,gender,item,language,navigation,os,pageviewtime,region,role,user
"52","Chrome","Montreal","20200917","WindowsPC","male","Bone","english","body","Windows",94.685,"Quebec","provider",""
"52","Chrome","","20200917","WindowsPC","male","Lung","english","topics","Windows",4.639,"","provider",""
"33","Safari","Ottawa","20200917","Mac","female","Sex","english","topics","MacOS",18.889,"Ontario","patient",""
"52","Chrome","","20200917","WindowsPC","male","Bone health","english","topics","Windows",4.58,"","provider",""
"52","Chrome","Ottawa","20200917","WindowsPC","male","Memory Problems","english","body","Windows",6.561,"Ontario","provider",""
"52","Chrome","","20200917","WindowsPC","male","Colorectal Cancer","english","topics","Windows",27.541,"","provider",""
"72","Chrome","Ottawa","20200917","Mac","male","Bone mineral density","english","tests","MacOS",7.906,"Ontario","patient",""
"52","Chrome","Ottawa","20200917","WindowsPC","male","Falls","english","body","Windows",166.505,"Ontario","provider",""
"72","Chrome","Ottawa","20200917","Mac","male","Colorectal cancer screening","english","tests","MacOS",11.105,"Ontario","patient",""
"33","Firefox","Ottawa","20200917","Mac","female","Colorectal Cancer or Bowel Cancer","english","topics","MacOS",16.763,"Ontario","patient",""
"33","Chrome","","20200917","WindowsPC","female","Family Planning","english","topics","Windows",147.372,"","patient","dd4c99e3-2023-4e36-952b-773f9faf36ad"
"33","Safari","Ottawa","20200917","Mac","female","Bone health","english","topics","MacOS",14.071,"Ontario","patient",""
"72","Chrome","Ottawa","20200917","Mac","male","Heart risk score","english","tests","MacOS",2.091,"Ontario","patient",""
"72","Chrome","Ottawa","20200917","Mac","male","Heart risk score","english","tests","MacOS",0.81,"Ontario","patient",""
"72","Chrome","Ottawa","20200917","Mac","male","Low dose CT scan","english","tests","MacOS",3.515,"Ontario","patient",""
"33","Firefox","Ottawa","20200917","Mac","female","Vitamins, Minerals","english","topics","MacOS",11.533,"Ontario","patient",""
"72","Chrome","Ottawa","20200917","Mac","male","Low dose CT scan","english","tests","MacOS",1.407,"Ontario","patient",""
"72","Chrome","","20200917","WindowsPC","male","Liver","english","body","Windows",12.227,"","patient",""
"33","Safari","Ottawa","20200917","Mac","female","Lung","english","topics","MacOS",3.667,"Ontario","patient",""
"72","Chrome","Ottawa","20200917","Mac","male","Low dose CT scan","english","tests","MacOS",1.609,"Ontario","patient",""
"52","Chrome","","20200917","WindowsPC","male","Diabetes Type 2","english","topics","Windows",15.845,"","provider",""
"72","Chrome","Ottawa","20200917","Mac","male","Low dose CT scan","english","tests","MacOS",0.674,"Ontario","patient",""
"72","Chrome","Ottawa","20200917","Mac","male","Memory test","english","tests","MacOS",3.219,"Ontario","patient",""
"33","Safari","Ottawa","20200917","Mac","female","Immunization","english","topics","MacOS",132.308,"Ontario","patient",""
"72","Safari","Ottawa","20200917","Mac","male","Physical Exam","english","body","MacOS",17.786,"Ontario","provider",""
"72","Chrome","Ottawa","20200917","Mac","male","Memory test","english","tests","MacOS",1.968,"Ontario","patient",""
"72","Chrome","Ottawa","20200917","Mac","male","Ultrasound for AAA","english","tests","MacOS",54.716,"Ontario","patient",""
"33","Firefox","Ottawa","20200917","Mac","female","Vision","english","topics","MacOS",79.9,"Ontario","patient",""
"72","Chrome","","20200917","WindowsPC","male","Lungs","english","body","Windows",5.139,"","patient",""
"52","Chrome","","20200917","WindowsPC","male","Heart disease","english","topics","Windows",21.698,"","provider",""
"72","Chrome","","20200917","WindowsPC","male","Bowel","english","body","Windows",7.264,"","patient",""
"72","Safari","Ottawa","20200917","Mac","male","Physical Activity","english","body","MacOS",45.993,"Ontario","provider",""
"72","Chrome","","20200917","WindowsPC","male","Pancreas","english","body","Windows",21.228,"","patient",""
"72","Safari","Ottawa","20200917","iPhone","male","Bone","english","body","iOS",607.579,"Ontario","provider",""
"72","Chrome","","20200917","Mac","male","Falls","english","body","MacOS",9.46,"","patient","736a4105-0661-41eb-8d24-571b022ff957"
"52","Chrome","","20200917","WindowsPC","male","Heart disease","english","topics","Windows",4.783,"","provider",""
"52","Chrome","","20200917","WindowsPC","male","Colorectal Cancer","english","topics","Windows",31.603,"","provider",""
"72","Chrome","","20200917","WindowsPC","male","Stomach","english","body","Windows",45.972,"","patient",""
"72","Chrome","","20200917","Mac","male","Covid-19","english","body","MacOS","","","patient","736a4105-0661-41eb-8d24-571b022ff957"
"52","Chrome","Ottawa","20200917","Mac","male","Colorectal cancer screening","english","tests","MacOS",18.09,"Ontario","provider",""
"52","Chrome","Montreal","20200917","WindowsPC","male","Sun Exposure","english","body","Windows",37.076,"Quebec","provider",""
"72","Chrome","Ottawa","20200917","Mac","male","Heart risk score","english","tests","MacOS","","Ontario","patient",""
"72","Safari","Ottawa","20200917","Mac","male","Physical Activity","english","body","MacOS",7.289,"Ontario","provider",""
"52","Chrome","Ottawa","20200917","Mac","male","Bone mineral density","english","tests","MacOS",6.076,"Ontario","provider",""
"52","Chrome","","20200917","WindowsPC","male","Heart disease","english","topics","Windows",7.925,"","provider",""
"52","Chrome","Ottawa","20200917","Mac","male","Bone mineral density","english","tests","MacOS",11.671,"Ontario","provider",""
"72","Safari","Ottawa","20200917","Mac","male","Physical Exam","english","body","MacOS",3.236,"Ontario","provider",""
"72","Safari","Ottawa","20200917","Mac","male","Covid-19","english","body","MacOS",3.836,"Ontario","provider",""
"52","Chrome","","20200917","WindowsPC","male","Vision","english","topics","Windows",6.981,"","provider",""
"72","Safari","Ottawa","20200917","Mac","male","Sun Exposure","english","body","MacOS","","Ontario","provider",""
"52","Chrome","Ottawa","20200917","Mac","male","Pancreas","english","body","MacOS",0.758,"Ontario","provider",""
"52","Chrome","Ottawa","20200917","Mac","male","Liver","english","body","MacOS",1.9,"Ontario","provider",""
"52","Chrome","","20200917","WindowsPC","male","Heart disease","english","topics","Windows",4.717,"","provider",""
"52","Chrome","Ottawa","20200917","Mac","male","Aorta","english","body","MacOS",2.813,"Ontario","provider",""
"33","Firefox","Ottawa","20200917","Mac","female","Heart disease","english","topics","MacOS",11.345,"Ontario","patient",""
"52","Chrome","Montreal","20200917","WindowsPC","male","Physical Exam","english","body","Windows",17.981,"Quebec","provider",""
"72","Chrome","","20200917","WindowsPC","male","Sun Exposure","english","body","Windows","","","patient",""
"52","Chrome","Ottawa","20200917","Mac","male","Stomach","english","body","MacOS",2.641,"Ontario","provider",""
"52","Chrome","","20200917","WindowsPC","male","Immunization","english","topics","Windows",3.125,"","provider",""
"52","Chrome","Ottawa","20200917","Mac","male","Lungs","english","body","MacOS",9.248,"Ontario","provider",""
"52","Chrome","","20200917","WindowsPC","male","Lung","english","topics","Windows",22.58,"","provider",""
"33","Firefox","Ottawa","20200917","Mac","female","Substance Abuse","english","topics","MacOS","","Ontario","patient",""
"52","Chrome","Ottawa","20200917","Mac","male","Immunization","english","body","MacOS",58.167,"Ontario","provider",""
"52","Chrome","Montreal","20200917","WindowsPC","male","Lungs","english","body","Windows",9.079,"Quebec","provider",""
"33","Safari","Ottawa","20200917","Mac","female","Immunization","english","topics","MacOS",18.889,"Ontario","patient","56d4e1f9-676e-47d0-9784-3489dfde8367"
"52","Chrome","Montreal","20200917","WindowsPC","male","Heart","english","body","Windows",36.441,"Quebec","provider",""
"52","Chrome","","20200917","WindowsPC","male","Nutrition","english","topics","Windows",3.592,"","provider",""
"52","Chrome","","20200917","WindowsPC","male","Sex & Prostate","english","topics","Windows",4.46,"","provider",""
"52","Chrome","","20200917","WindowsPC","male","Sun Exposure","english","topics","Windows",1.472,"","provider",""
"52","Chrome","","20200917","WindowsPC","male","Vision","english","topics","Windows",2.262,"","provider",""
"33","Chrome","","20200917","WindowsPC","female","Physical Exam","english","topics","Windows",9.042,"","patient","dd4c99e3-2023-4e36-952b-773f9faf36ad"
"52","Chrome","","20200917","WindowsPC","male","Vision","english","topics","Windows",6.756,"","provider",""
"33","Safari","Ottawa","20200917","Mac","female","Family Planning","english","topics","MacOS",14.321,"Ontario","patient","56d4e1f9-676e-47d0-9784-3489dfde8367"
"33","Safari","Ottawa","20200917","Mac","female","Memory problems or  Dementia","english","topics","MacOS",8.991,"Ontario","patient",""
"52","Chrome","","20200917","WindowsPC","male","Vitamins, Minerals","english","topics","Windows","","","provider",""
"33","Chrome","","20200917","WindowsPC","female","Sex","english","topics","Windows",17.257,"","patient","dd4c99e3-2023-4e36-952b-773f9faf36ad"
"52","Chrome","Ottawa","20200917","WindowsPC","male","Sun Exposure","english","body","Windows",11.651,"Ontario","provider",""
"33","Safari","Ottawa","20200917","Mac","female","Vision","english","topics","MacOS",15.775,"Ontario","patient",""
"33","Safari","Ottawa","20200917","Mac","female","Cervical Cancer","english","topics","MacOS",3.357,"Ontario","patient","56d4e1f9-676e-47d0-9784-3489dfde8367"
"33","Safari","Ottawa","20200917","Mac","female","Breast Cancer","english","topics","MacOS",27.285,"Ontario","patient","56d4e1f9-676e-47d0-9784-3489dfde8367"
"52","Chrome","Montreal","20200917","WindowsPC","male","Lungs","english","body","Windows",44.972,"Quebec","provider",""
"52","Chrome","Ottawa","20200917","WindowsPC","male","Physical Exam","english","body","Windows",7.759,"Ontario","provider",""
"33","Safari","Ottawa","20200917","Mac","female","Be active","english","topics","MacOS",21.481,"Ontario","patient",""
"52","Chrome","Ottawa","20200917","Mac","male","Sexual Organs","english","body","MacOS",7.805,"Ontario","provider",""
"33","Chrome","","20200917","WindowsPC","female","Rubella and Varicella immunity","english","tests","Windows",2.236,"","patient","dd4c99e3-2023-4e36-952b-773f9faf36ad"
"52","Chrome","Ottawa","20200917","WindowsPC","male","Physical Activity","english","body","Windows",3.457,"Ontario","provider",""
"33","Chrome","","20200917","WindowsPC","female","Rubella and Varicella immunity","english","tests","Windows",1.004,"","patient","dd4c99e3-2023-4e36-952b-773f9faf36ad"
"33","Chrome","","20200917","WindowsPC","female","Pap test","english","tests","Windows",4.825,"","patient","dd4c99e3-2023-4e36-952b-773f9faf36ad"
"52","Chrome","Ottawa","20200917","WindowsPC","male","Covid-19","english","body","Windows","","Ontario","provider",""
"52","Chrome","Ottawa","20200917","Mac","male","Falls","english","body","MacOS",7.384,"Ontario","provider",""
"33","Chrome","","20200917","WindowsPC","female","Pap test","english","tests","Windows",1.555,"","patient","dd4c99e3-2023-4e36-952b-773f9faf36ad"
"33","Chrome","","20200917","WindowsPC","female","Heart risk score","english","tests","Windows",1.65,"","patient","dd4c99e3-2023-4e36-952b-773f9faf36ad"
"33","Chrome","","20200917","WindowsPC","female","Heart risk score","english","tests","Windows","","","patient","dd4c99e3-2023-4e36-952b-773f9faf36ad"
"52","Chrome","Ottawa","20200917","Mac","male","Immunization","english","body","MacOS",11.059,"Ontario","provider",""
"33","Safari","Ottawa","20200917","Mac","female","Vitamins, Minerals","english","topics","MacOS",11.925,"Ontario","patient","56d4e1f9-676e-47d0-9784-3489dfde8367"
"33","Safari","Ottawa","20200917","Mac","female","Physical Exam","english","topics","MacOS","","Ontario","patient",""
"52","Chrome","Ottawa","20200917","Mac","male","Immunization","english","body","MacOS",47.942,"Ontario","provider",""
"33","Safari","Ottawa","20200917","Mac","female","Vision","english","topics","MacOS","","Ontario","patient","56d4e1f9-676e-47d0-9784-3489dfde8367"
"33","Chrome","Ottawa","20200917","WindowsPC","female","Immunization","english","body","Windows",71.47,"Ontario","provider",""
"52","Chrome","Montreal","20200917","WindowsPC","male","Aorta","english","body","Windows",5.204,"Quebec","provider",""
"52","Chrome","Montreal","20200917","WindowsPC","male","Stomach","english","body","Windows",22.472,"Quebec","provider",""
"52","Chrome","Montreal","20200917","WindowsPC","male","Liver","english","body","Windows","","Quebec","provider",""
"33","Chrome","Ottawa","20200917","Mac","female","Sun Exposure","english","body","MacOS",329.629,"Ontario","provider",""
"33","Chrome","Ottawa","20200917","WindowsPC","female","Falls","english","body","Windows",3.423,"Ontario","provider",""
"33","Chrome","Ottawa","20200917","WindowsPC","female","Sexual Organs","english","body","Windows",38.802,"Ontario","provider",""
"33","Chrome","Ottawa","20200917","WindowsPC","female","Covid-19","english","body","Windows","","Ontario","provider",""
"33","Chrome","Ottawa","20200917","Mac","female","Breast","english","body","MacOS",2.601,"Ontario","provider",""
"33","Chrome","Ottawa","20200917","Mac","female","Breast","english","body","MacOS","","Ontario","provider",""
"72","Safari","Ottawa","20200917","iPhone","male","Falls","english","body","iOS",2.947,"Ontario","provider",""
"72","Safari","Ottawa","20200917","iPhone","male","Immunization","english","body","iOS",2701.91,"Ontario","provider",""
"52","Firefox","Ottawa","20200917","Mac","male","Covid-19","english","body","MacOS",5.515,"Ontario","provider","3367dcbe-a371-4623-ae31-ae91d7fdf880"
"52","Firefox","Ottawa","20200917","Mac","male","Memory Problems","english","body","MacOS","","Ontario","provider","3367dcbe-a371-4623-ae31-ae91d7fdf880"
"43","Firefox","Ottawa","20200917","Mac","female","Breast","english","body","MacOS",89.005,"Ontario","provider","3367dcbe-a371-4623-ae31-ae91d7fdf880"
"43","Firefox","Ottawa","20200917","Mac","female","Bowel","english","body","MacOS",208.582,"Ontario","provider","3367dcbe-a371-4623-ae31-ae91d7fdf880"
"43","Firefox","Ottawa","20200917","Mac","female","Lungs","english","body","MacOS","","Ontario","provider","3367dcbe-a371-4623-ae31-ae91d7fdf880"
"72","Safari","Ottawa","20200917","iPhone","male","Covid-19","english","body","iOS",11.848,"Ontario","provider",""
"72","Safari","Ottawa","20200917","iPhone","male","Memory Problems","english","body","iOS",29.332,"Ontario","provider",""
"72","Safari","Ottawa","20200917","iPhone","male","Physical Activity","english","body","iOS",0.644,"Ontario","provider",""
